Cluster,Phase,Day of Date Trap,Cluster.code,ASBs Deployed,Form.Collectionid Check,Form.Sampleid Check,form.DyeFed,form.BloodFed,form.SugarFed,Indoor,Outdoor,Male,Female,An. gambiae,An. funestus
asb151,1,12-Mar-21,151,3,5080962,5212301,0,0,---,1,0,0,1,,1
asb158,1,12-Mar-21,158,3,5089099,5212074,1,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113435,5134813,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113435,5134820,1,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113458,5134247,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113458,5134248,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113490,5135075,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113490,5135077,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113490,5135086,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113490,5135090,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113490,5135091,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113492,5212270,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113492,5212272,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113492,5212276,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113494,5134703,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113494,5134704,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113494,5134705,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113494,5134706,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113494,5134708,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113494,5134717,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113541,5134189,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113541,5134189,1,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113541,5134190,1,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113541,5134192,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113541,5134194,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113541,5134196,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113541,5134197,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113545,5134792,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113545,5134793,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113545,5134794,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113553,5134249,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113561,5134225,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113561,5134226,0,0,---,1,0,0,1,,1
asb163,1,12-Mar-21,163,2,5113566,5134234,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088819,5134473,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088821,5134452,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088821,5134453,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088821,5134454,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088821,5134455,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088821,5134456,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088821,5134458,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088945,5132142,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088945,5132146,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088947,5134928,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088947,5134929,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088947,5134930,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088947,5134931,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5088968,5134917,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134943,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134945,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134948,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134950,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134953,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134954,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134957,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134959,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134966,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134968,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134969,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134977,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134978,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134980,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104019,5134997,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104025,5135034,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104025,5135038,0,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5104025,5135039,1,0,---,1,0,0,1,,1
asb194,1,12-Mar-21,194,3,5106081,5132112,1,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096693,5135350,1,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096693,5135351,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096693,5135352,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096693,5135353,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096693,5135354,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096698,5135193,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096698,5135199,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096698,5135200,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096698,5135201,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096698,5135203,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096859,5135453,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096859,5135478,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096864,5135385,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096864,5135386,1,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096864,5135390,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096864,5135391,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096864,5135392,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096864,5135394,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096864,5135395,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096865,5135433,1,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096865,5135434,1,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096865,5135435,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135278,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135287,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135289,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135290,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135291,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135292,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135293,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135294,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135295,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135296,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135297,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135298,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135299,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5096867,5135300,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5097053,5135513,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5097053,5135514,0,1,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5097053,5135515,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5097053,5135516,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5113973,5135417,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5113973,5135422,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5113975,5135480,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5113975,5135483,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5113977,5135181,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5113977,5135185,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5113977,5135186,0,0,---,1,0,0,1,,1
asb13,1,15-Mar-21,13,2,5113977,5135192,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5102684,5136786,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5102684,5136793,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5102684,5136797,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5102697,5135531,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5102697,5135543,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5102697,5135565,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5102697,5135578,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136475,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136477,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136478,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136479,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136480,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136481,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136482,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136483,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136484,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136485,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136486,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136487,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136488,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136489,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136493,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136494,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136495,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136496,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136497,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136499,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136501,0,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136502,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136503,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136504,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136505,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136506,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136507,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136508,1,0,---,1,0,0,1,,1
asb33,1,15-Mar-21,33,3,5107925,5136509,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089501,5138137,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089501,5138138,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089501,5138139,1,1,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089501,5138140,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089501,5138141,0,1,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089569,5138121,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089569,5138122,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089569,5138123,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089569,5138124,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089569,5138125,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089569,5138126,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089569,5138127,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5137077,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5137081,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5137082,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5137083,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5137083,1,,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5137084,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5138109,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5138110,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5138111,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5138112,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089571,5138113,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089572,5137529,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138162,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138168,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138170,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138171,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138173,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138174,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138176,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138177,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138178,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138179,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138180,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138181,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138184,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138186,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089642,5138189,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089745,5137505,0,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089751,5137085,1,0,---,1,0,0,1,,1
asb45,1,15-Mar-21,45,2,5089751,5137086,1,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5094985,5136385,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5094985,5136390,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5094991,5135579,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5094991,5135580,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5094991,5135581,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5094991,5135584,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5094991,5135585,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5094991,5135586,1,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097537,5136372,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097537,5136373,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097537,5136374,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097537,5136375,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097545,5136511,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097545,5136513,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097545,5136514,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097545,5136515,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097550,5136447,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097550,5136449,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097550,5136450,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097550,5136451,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097550,5136452,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097622,5136523,0,1,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097622,5136524,0,1,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097622,5136526,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097622,5136527,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097622,5136528,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097626,5135936,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097626,5135937,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097626,5135938,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097626,5135941,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097626,5135941,1,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097780,5136550,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135907,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135908,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135909,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135910,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135911,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135912,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135914,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135915,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135917,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135918,0,0,---,1,0,0,1,,1
asb77,1,15-Mar-21,77,2,5097788,5135921,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096086,5136879,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096148,5137379,1,1,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096148,5137401,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096314,5136947,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096316,5137323,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096466,5137333,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096466,5137334,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096466,5137335,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096466,5137336,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096466,5137337,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096466,5137338,0,1,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136857,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136858,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136859,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136860,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136861,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136862,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136863,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136864,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136865,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136866,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136868,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136869,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136870,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136872,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136873,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136874,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136875,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136876,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136877,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136878,1,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136961,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136962,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136963,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136965,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136966,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136967,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136968,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136969,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136970,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136971,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136972,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136973,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136974,0,1,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136975,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136976,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136977,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136978,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136979,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096467,5136980,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136933,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136934,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136935,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136936,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136937,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136938,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136939,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136941,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136942,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5136943,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137306,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137307,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137308,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137405,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137406,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137409,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137410,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137411,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137412,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137413,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137414,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137415,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137417,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137418,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137419,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096470,5137420,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096471,5137433,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096471,5137437,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096471,5137442,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096471,5137449,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096471,5137453,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096485,5137374,1,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096485,5137376,0,1,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096485,5137402,1,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096485,5137403,1,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096485,5137404,0,0,---,1,0,0,1,,1
asb84,1,15-Mar-21,84,3,5096485,5137422,0,0,---,1,0,0,1,,1
