Study Sites,Month,Year,Date,Species,Method,Room#/Poste ,# sleeper,Position,NightFrames,NightFrames_2,mosquito ID,Parity,fed/unfed,ELISA,Species
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,02h-04h,,86,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,02h-04h,,87,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,04H-06h,,88,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,04H-06h,,89,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,04H-06h,,90,P,Unfed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Outside,04H-06h,,91,NR,Fed,Negatif,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,92,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,93,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,20h-22h,,94,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,95,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,96,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,97,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,98,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,99,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,22h-00h,,100,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,101,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,102,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,103,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,104,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,105,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,106,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,107,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,108,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,109,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,110,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,111,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,112,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,113,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,114,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,115,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,116,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,00h-02h,,117,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,118,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,119,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,120,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,121,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,122,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,123,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,124,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,125,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,126,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,127,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,128,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,129,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,02h-04h,,130,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,131,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,132,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,133,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,134,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,135,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,136,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,137,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,138,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,1,,Inside,04H-06h,,139,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,20h-22h,,140,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,20h-22h,,141,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,22h-00h,,142,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,22h-00h,,143,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,22h-00h,,144,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,22h-00h,,145,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,22h-00h,,146,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,22h-00h,,147,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,22h-00h,,148,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,149,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,150,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,151,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,152,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,153,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,154,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,155,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,156,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,157,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,158,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,159,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,00h-02h,,160,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,161,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,162,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,163,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,164,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,165,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,166,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,167,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,168,NR,Unfed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,169,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,170,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,171,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,172,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,173,NR,Fed,ND,ND
Trekourouba,October,2016,24-Oct-2016,GA,HLC,2,,Inside,02h-04h,,174,NR,Fed,ND,ND
Balala,November,2016,17-Nov-2016,GA,HLC,N/A,,N/A,N/A,,0,N/A,N/A,ND,ND
Balandougou,November,2016,17-Nov-2016,GA,HLC,1,,Inside,22h-00h,,1,P,Unfed,ND,M
Cissebougou,November,2016,18-Nov-2016,GA,HLC,2,,Outside,00h-02h,,1,P,Unfed,Negatif,M
Cissebougou,November,2016,18-Nov-2016,GA,HLC,2,,Outside,02h-04h,,2,P,Unfed,Positif,G
Cissebougou,November,2016,18-Nov-2016,GA,HLC,2,,Outside,02h-04h,,3,P,Unfed,Negatif,M
Cissebougou,November,2016,18-Nov-2016,GA,HLC,2,,Outside,02h-04h,,4,P,Unfed,Positif,G
Cissebougou,November,2016,18-Nov-2016,GA,HLC,2,,Outside,22h-00h,,5,P,Unfed,Negatif,M
Cissebougou,November,2016,18-Nov-2016,GA,HLC,2,,Outside,22h-00h,,6,P,Unfed,Negatif,M
Farabale,November,2016,18-Nov-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Kignele,November,2016,19-Nov-2016,GA,HLC,1,,Inside,22h-00h,,1,P,Unfed,ND,M
Kignele,November,2016,19-Nov-2016,GA,HLC,1,,Inside,00h-02h,,2,P,Unfed,ND,G
Kignele,November,2016,19-Nov-2016,GA,HLC,1,,Inside,00h-02h,,3,P,Unfed,ND,M
Kignele,November,2016,19-Nov-2016,GA,HLC,1,,Inside,00h-02h,,4,P,Unfed,ND,M
Kignele,November,2016,19-Nov-2016,GA,HLC,1,,Inside,00h-02h,,5,NR,Fed,ND,G
Kignele,November,2016,19-Nov-2016,GA,HLC,1,,Inside,02h-04h,,6,P,Unfed,ND,M
Korea,November,2016,19-Nov-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Krékrélo,November,2016,20-Nov-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Madina,November,2016,20-Nov-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Outside,20h-22h,,1,P,Unfed,Negatif,M
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Outside,22h-00h,,2,P,Unfed,Negatif,M
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Outside,22h-00h,,3,P,Unfed,Negatif,G
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Outside,02h-04h,,4,NR,Fed,Negatif,M
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Outside,02h-04h,,5,P,Unfed,Negatif,M
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Inside,22h-00h,,6,P,Unfed,ND,M
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Inside,22h-00h,,7,P,Unfed,ND,M
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Inside,00h-02h,,8,P,Unfed,ND,G
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Inside,02h-04h,,9,P,Unfed,ND,M
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Inside,02h-04h,,10,P,Unfed,ND,M
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Inside,02h-04h,,11,P,Unfed,ND,M
Nianganabougou,November,2016,21-Nov-2016,GA,HLC,2,,Inside,02h-04h,,12,P,Unfed,ND,M
Sambadani,November,2016,21-Nov-2016,GA,HLC,1,,Outside,22h-00h,,1,P,Unfed,Negatif,M
Sambadani,November,2016,21-Nov-2016,GA,HLC,1,,Outside,22h-00h,,2,P,Unfed,Negatif,M
Sambadani,November,2016,21-Nov-2016,GA,HLC,1,,Outside,02h-04h,,3,NR,Fed,Negatif,G
Sambadani,November,2016,21-Nov-2016,GA,HLC,2,,Outside,00h-02h,,4,P,Unfed,Negatif,M
Sambadani,November,2016,21-Nov-2016,GA,HLC,1,,Inside,22h-00h,,5,P,Unfed,ND,M
Sambadani,November,2016,21-Nov-2016,GA,HLC,1,,Inside,22h-00h,,6,P,Unfed,ND,M
Sambadani,November,2016,21-Nov-2016,GA,HLC,1,,Inside,00h-02h,,7,P,Unfed,ND,G
Sambadani,November,2016,21-Nov-2016,GA,HLC,1,,Inside,00h-02h,,8,P,Unfed,ND,M
Sambadani,November,2016,21-Nov-2016,GA,HLC,1,,Inside,00h-02h,,9,P,Unfed,ND,M
Sirakele,November,2016,22-Nov-2016,GA,HLC,1,,Inside,02h-04h,,1,P,Unfed,ND,M
Tiko,November,2016,22-Nov-2016,GA,HLC,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,20h-22h,,1,P,Unfed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,20h-22h,,2,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,20h-22h,,3,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,22h-00h,,4,P,Unfed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,22h-00h,,5,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,22h-00h,,6,P,Unfed,Positif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,22h-00h,,7,P,Unfed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,22h-00h,,8,NR,Fed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,00h-02h,,9,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,00h-02h,,10,P,Unfed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,00h-02h,,11,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,00h-02h,,12,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,00h-02h,,13,P,Unfed,Negatif,A
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,00h-02h,,14,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,00h-02h,,15,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,00h-02h,,16,NR,Fed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,02h-04h,,17,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,02h-04h,,18,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,02h-04h,,19,P,Unfed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,02h-04h,,20,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Outside,02h-04h,,21,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,22h-00h,,22,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,22h-00h,,23,P,Unfed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,00h-02h,,24,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,00h-02h,,25,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,00h-02h,,26,NR,Fed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,00h-02h,,27,NR,Fed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,00h-02h,,28,NR,Fed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,02h-04h,,29,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,02h-04h,,30,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,02h-04h,,31,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,02h-04h,,32,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,02h-04h,,33,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,02h-04h,,34,P,Unfed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,04H-06h,,35,P,Fed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,04H-06h,,36,P,Unfed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,04H-06h,,37,NR,Fed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,04H-06h,,38,NR,Fed,Negatif,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Outside,04H-06h,,39,NR,Fed,Negatif,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,20h-22h,,40,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,20h-22h,,41,NR,Unfed,ND,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,22h-00h,,42,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,22h-00h,,43,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,22h-00h,,44,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,00h-02h,,45,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,00h-02h,,46,NR,Unfed,ND,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,00h-02h,,47,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,00h-02h,,48,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,00h-02h,,49,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,00h-02h,,50,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,00h-02h,,51,NR,Fed,ND,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,02h-04h,,52,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,02h-04h,,53,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,02h-04h,,54,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,02h-04h,,55,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,02h-04h,,56,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,02h-04h,,57,NR,Fed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,02h-04h,,58,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,04H-06h,,59,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,04H-06h,,60,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,2,,Inside,04H-06h,,61,NR,Fed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,20h-22h,,62,NR,Unfed,ND,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,22h-00h,,63,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,22h-00h,,64,NR,Unfed,ND,G
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,22h-00h,,65,NR,Unfed,ND,M
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,22h-00h,,66,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,22h-00h,,67,NR,Fed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,22h-00h,,68,NR,Fed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,00h-02h,,69,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,00h-02h,,70,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,00h-02h,,71,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,00h-02h,,72,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,00h-02h,,73,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,00h-02h,,74,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,00h-02h,,75,NR,Fed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,76,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,77,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,78,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,79,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,80,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,81,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,82,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,83,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,84,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,85,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,86,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,87,NR,Unfed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,88,NR,Fed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,89,NR,Fed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,90,NR,Fed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,91,NR,Fed,ND,ND
Trekourou,November,2016,23-Nov-2016,GA,HLC,1,,Inside,02h-04h,,92,NR,Fed,ND,ND
Trekourouba,November,2016,23-Nov-2016,GA,HLC,1,,Outside,00h-02h,,1,P,Unfed,Negatif,ND
Trekourouba,November,2016,23-Nov-2016,GA,HLC,2,,Outside,22h-00h,,2,P,Unfed,Negatif,ND
Trekourouba,November,2016,23-Nov-2016,GA,HLC,2,,Inside,22h-00h,,3,NR,Unfed,ND,ND
Balala,December,2016,19-Dec-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Balandougou,December,2016,19-Dec-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Cissebougou,December,2016,20-Dec-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Farabale,December,2016,20-Dec-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Kignele,December,2016,21-Dec-2016,GA,HLC,1,,Inside,00h-02h,,1,P,Unfed,ND,M
Korea,December,2016,21-Dec-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Krekrelo,December,2016,22-Dec-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Madina,December,2016,22-Dec-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Nianganabougou,December,2016,23-Dec-2016,GA,HLC,1,,Outside,22h-00h,,1,P,Unfed,Negatif,M
Nianganabougou,December,2016,23-Dec-2016,GA,HLC,1,,Inside,20h-22h,,2,P,Unfed,ND,G
Sambadani,December,2016,23-Dec-2016,GA,HLC,2,,Outside,00h-02h,,1,P,Unfed,Negatif,M
Sambadani,December,2016,23-Dec-2016,GA,HLC,1,,Inside,22h-00h,,2,NR,Unfed,ND,M
Sambadani,December,2016,23-Dec-2016,GA,HLC,1,,Inside,02h-04h,,3,NR,Unfed,ND,M
Sirakele,December,2016,24-Dec-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Tiko,December,2016,24-Dec-2016,GA,HLC,N/A,,N/A,N/A,,N/A,N/A,N/A,ND,ND
Trekrou,December,2016,25-Dec-2016,GA,HLC,1,,Outside,20h-22h,,1,P,Unfed,Negatif,M
Trekrou,December,2016,25-Dec-2016,GA,HLC,1,,Outside,20h-22h,,2,P,Unfed,Negatif,M
Trekrou,December,2016,25-Dec-2016,GA,HLC,1,,Outside,20h-22h,,3,P,Unfed,Negatif,M
